factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
return_1m,ma_60_1m,-0.0031412653271070483,-0.0025008578248175207,-0.004192735262514231,-0.006563022523870788,-0.008589446573306868,-0.009231037476289776,186222,93081,93141
return_5m,trend_strength_ma,-0.0004819973643107678,0.0023711171673510925,-0.006295564437665572,-0.002934997365932231,0.008065714289165913,0.007969020021679936,186261,93120,93141
log_return_1m,ma_5_1m,-0.0019132369124641197,-0.002162316992680963,-0.002917134770890992,-0.006045330277842789,-0.007256216443812255,-0.008562108642505633,186277,93136,93141
return_1m,ma_5_1m,-0.0023207654199287582,-0.0021623169441649863,-0.002627982087103021,-0.0060453303619728204,-0.00738784595259351,-0.008562108550339563,186277,93136,93141
return_15m,ma_60_1m,-0.010096628303411743,-0.0019217334338690604,-0.01232429843995176,-0.005188978400763336,-0.030863385756095697,-0.027843463969068602,186222,93081,93141
return_5m,ma_5_1m,-0.0004892600765934749,0.0017717524667411192,0.003320608434128868,0.00582526723021596,-0.010262578459334808,-0.008657822657762338,186276,93135,93141
ma_60_1m,ma_slope_20,-0.009136599786624301,-0.0015897299734873725,-0.013638111322050664,-0.003963459431461337,-0.03380684802505723,-0.02995720119546151,186222,93081,93141
normalized_return_5m,ma_5_1m,-0.0035185408222395353,0.0015335988077368116,-0.004224343378112239,0.00035097407503897454,-0.013269904260052682,-0.009052774863638063,186276,93135,93141
return_3m,trend_strength_ma,-0.0035828252491193605,0.0013708959379341488,-0.009941575427656214,-0.0026607472444437805,0.005669458129725156,0.005499510659390067,186261,93120,93141
distance_to_high_20,distance_to_low_20,-0.1414826992979231,-0.0012164880150640175,-0.14511251766738437,-0.0364440223410955,-0.049439459502755086,0.11374328985739225,186262,93121,93141
ma_60_1m,price_ma_gap_20,-0.009278858721722977,-0.0012117922683349245,-0.0136086113733504,-0.0015901097005991836,-0.030608772690454658,-0.027654657577280774,186222,93081,93141
return_3m,ma_5_1m,-0.0022222331090858078,-0.0010480902584848529,-0.0010407349032373894,0.0011480297747337028,-0.010388112223982764,-0.008905247713273556,186277,93136,93141
return_10m,ma_20_1m,-0.006020206332347344,-0.0007959466734657766,-0.0058225524268117335,-0.0022787088181321687,-0.02200852042891519,-0.020508601116710223,186262,93121,93141
ma_60_1m,ema_cross_5_20,-0.007426505241109926,-8.829918655720876e-05,-0.015075710016330061,0.0021894766302327827,-0.035935856694602836,-0.03216692305446693,186222,93081,93141
log_return_1m,trend_strength_ma,-0.004849108670756207,2.7930483295314767e-05,-0.009746072347357249,-0.003043248655339363,0.002187397207963021,0.003198527364223466,186261,93120,93141
